"Date","CoCa.1","CoCa.2","CoCa.3","CoCa.4","CoCa.5","CoCa.6","CoCa.7","CoCa.11","CoCa.12","CoCa.13","CoCa.14","CoCa.16","CoCa.17","CoCa.18","CoCa.19","CoCa.20","CoCa.21","CoCa.23","CoCa.24","CoCa.25","CoCa.26","CoCa.27","CoCa.29","CoCa.31","CoCa.32","CoCa.33","CoCa.34","CoCa.35","CoCa.36","CoCa.37","CoCa.38","CoCa.40","CoCa.41","CoCa.42","CoCa.43","CoCa.44","CoCa.45","CoCa.46","CoCa.47","CoCa.50","CoCa.52","CoCa.53","CoCa.54","CoCa.55","CoCa.57","CoCa.58","CoCa.62","CoCa.63","CoCa.64","CoCa.66","CoCa.67","CoCa.68","CoCa.69","CoCa.70","CoCa.71","CoCa.72","CoCa.73","CoCa.74","CoCa.75","CoCa.76","CoCa.77","CoCa.78","CoCa.79","CoCa.80","CoCa.81","CoCa.82","CoCa.83","CoCa.84","CoCa.85","CoCa.86","CoCa.87","CoCa.88","CoCa.89","CoCa.90","CoCa.91","CoCa.92","CoCa.93","CoCa.94","CoCa.95","CoCa.96","CoCa.97","CoCa.98","CoCa.99","CoCa.100","CoCa.101","CoCa.104","CoCa.106","CoCa.107","CoCa.108","CoCa.109","CoCa.110","CoCa.111","CoCa.112","CoCa.113","CoCa.114","CoCa.115","CoCa.116","CoCa.117","CoCa.118","CoCa.119","CoCa.120","CoCa.122","CoCa.123","CoCa.124","CoCa.127","CoCa.128","CoCa.130","CoCa.131","CoCa.133","CoCa.134","CoCa.135","CoCa.136","CoCa.137","CoCa.138","CoCa.139","CoCa.140","CoCa.141","CoCa.143","CoCa.144","CoCa.145","CoCa.146","CoCa.153","CoCa.154","CoCa.156","CoCa.158","CoCa.159","CoCa.160","CoCa.161","CoCa.162","CoCa.163","CoCa.164","CoCa.165","CoCa.166"
2006-03-27,0,43.99015,0,0,0,0,0,2.262702,8.127062,8.127062,31.84245,10.12112,3.34231,0,8.127062,20.45419,31.84245,34.92213,32.10934,0.222449,45.55711,0,0,0,0,0,0,0,0,20.25455,13.17791,1.898162,3.46575,13.17791,10.40793,0,4.611646,6.678776,0.6306202,0,4.57748,0,3.090622,0,7.549314,7.549314,0,29.86051,8.458891,0,1.105979,3.090622,0,0,0,0,0,1.105979,0,0,4.869092,4.572692,30.848,30.848,5.105981,28.49866,4.628835,4.628835,33.44597,30.848,20.25455,0.7445633,0.3882801,0,0,0,0,0,0,0,6.019957,0,0,0,0,43.99015,0,50.82404,0.9206401,2.183416,0,0,0,0,0,0,10.12112,0,10.12112,10.12112,0,16.5883,9.957993,25.37433,25.37433,21.04187,29.75253,21.04187,43.35683,10.65407,0,0,0.7641011,1.23229,1.23229,3.095353,4.57748,0,0,0,0,9.957993,16.5883,29.8597,43.63085,20.53128,20.53128,43.63085,23.63369,7.549314,25.05564,3.095353,10.65407
2006-03-28,2.384478,21.78632,10.00688,10.00688,5.900762,5.900762,0.6498401,44.95234,1.919779,1.919779,2.826884,1.16144,4.84635,4.407082,1.919779,4.83526,2.826884,21.06241,14.34363,0,6.093626,10.51153,10.51153,13.26101,13.26101,11.61565,11.61565,4.947181,4.245085,10.10665,25.80999,13.97738,10.34135,25.80999,5.451775,33.6507,33.78031,25.71592,39.64499,43.41398,50.95261,38.59521,23.27238,38.59521,31.35869,31.35869,20.21772,54.13792,13.66985,18.08051,16.36849,23.27238,11.91181,24.96292,8.66527,8.66527,7.699743,16.36849,6.392614,7.699743,66.92551,10.8823,14.4447,14.4447,13.85373,3.077097,10.66986,10.66986,17.77079,14.4447,10.10665,3.185077,8.11074,0,2.279805,22.91656,22.91656,22.91656,22.91656,21.66584,52.8938,29.92242,29.92242,1.779834,15.26815,21.78632,70.28913,25.14605,30.56525,39.97636,0,11.93937,3.558088,0,0.7900466,0.7900466,1.16144,0.7900466,1.16144,1.16144,43.41398,0.9937692,5.640541,0,0,6.801412,18.65996,6.801412,27.46065,53.08588,20.21772,22.64712,36.01242,16.5799,16.5799,13.31334,50.95261,29.92242,2.603978,0.6898854,0.6898854,5.640541,0.9937692,3.858522,14.967,8.318009,8.318009,14.967,15.43293,31.35869,7.824233,13.31334,53.08588
2006-03-29,5.653519,7.477186,12.00126,12.00126,10.51073,10.51073,4.345806,14.48129,0.1919779,0.1919779,1.440111,4.313919,1.671155,0,0.1919779,0.1739302,1.440111,7.639215,3.422085,0,8.269921,1.181411,1.181411,0,0,0,0,5.744043,0.4994217,26.40104,54.31015,34.16692,18.78213,54.31015,36.22952,1.860296,7.340204,7.993496,3.447391,4.405647,0,1.29767,1.483498,1.29767,3.171605,3.171605,1.679213,6.843783,1.606119,0,5.234967,1.483498,0,0,0,0,0,5.234967,0,0,5.489983,1.382442,0,0,0,0,0.5099564,0.5099564,0,0,26.40104,18.90364,16.13519,11.78962,9.724794,3.352799,3.352799,3.352799,3.352799,3.526997,0,0,0,0,6.5711,7.477186,27.55551,34.86596,8.690842,11.63165,0.7425264,0,3.113327,0.7425264,0.9593424,0.9593424,4.313919,0.9593424,4.313919,4.313919,4.405647,2.637311,3.58627,3.687896,3.687896,2.933109,5.734293,2.933109,0.3179236,18.95595,1.679213,51.80959,94.34987,51.86821,51.86821,49.25938,0,0,0,4.009959,4.009959,3.58627,2.637311,3.946216,1.544759,1.785329,1.785329,1.544759,2.615203,3.171605,2.351793,49.25938,18.95595
2006-03-30,0,0,0,0,4.794369,4.794369,0,9.855324,0,0,0,1.41032,2.924522,0,0,0,0,1.418711,0,12.01225,0,10.69328,10.69328,16.95576,16.95576,9.519168,9.519168,8.997894,6.964159,1.196297,0,14.78266,7.322793,0,4.510104,10.16962,19.67636,11.88507,9.33318,0,0,2.302317,0.8653741,2.302317,1.920831,1.920831,0.7388536,0.2161195,3.069471,13.59156,13.41921,0.8653741,6.988259,0.8575048,17.06473,17.06473,50.86821,13.41921,1.096958,50.86821,4.607664,2.055939,0,0,0,0,1.569096,1.569096,0,0,1.196297,1.199574,3.149383,21.37102,17.45476,1.382598,1.382598,1.382598,1.382598,2.015427,34.13257,24.55621,24.55621,42.17217,41.47523,0,32.79557,4.158769,68.53245,26.59798,32.15139,53.35583,9.962646,32.15139,3.724505,3.724505,1.41032,3.724505,1.41032,1.41032,0,1.337766,2.437271,1.763777,1.763777,2.465512,2.397123,2.465512,7.153281,20.52408,0.7388536,12.43555,11.76051,4.369029,4.369029,2.096852,0,24.55621,13.54069,1.897185,1.897185,2.437271,1.337766,1.490793,0.6179035,3.286628,3.286628,0.6179035,5.19812,1.920831,1.537711,2.096852,20.52408
2006-03-31,0,56.17378,4.898475,4.898475,0,0,0,0,15.80618,15.80618,14.98782,3.401359,14.53905,8.662195,15.80618,7.478999,14.98782,2.673725,6.261686,5.561226,0,16.14595,16.14595,23.02776,23.02776,21.7581,21.7581,43.52856,18.64508,15.38685,22.76894,37.50309,47.06711,22.76894,18.5856,60.14959,51.45829,46.33072,65.24818,4.405647,37.85802,1.130229,0.9580927,1.130229,42.74966,42.74966,8.396065,19.66687,45.8993,4.925381,8.405439,0.9580927,15.35299,15.49861,1.701157,1.701157,0.3564696,8.405439,26.74307,0.3564696,15.22817,10.03157,16.64813,16.64813,18.88462,0,18.71148,18.71148,16.68107,16.64813,15.38685,20.76505,21.18284,3.667881,9.226088,26.40762,26.40762,26.40762,26.40762,49.61309,0.3506771,2.858087,2.858087,5.191182,9.74069,56.17378,20.41818,41.10412,23.08965,93.01352,0.7425264,7.369275,3.113327,0.7425264,1.692957,1.692957,3.401359,1.692957,3.401359,3.401359,4.405647,0,2.889907,0,0,0,4.700241,0,46.1784,54.97686,8.396065,20.10989,25.74689,22.88138,22.88138,20.53584,37.85802,2.858087,8.704726,0,0,2.889907,0,98.78694,72.1574,49.62403,49.62403,72.1574,54.85469,42.74966,90.31789,20.53584,54.97686
2006-04-01,0,0,0,0,0,0,0,10.298,0.757148,0.757148,0,2.209547,2.763211,4.582811,0.757148,2.652424,0,0,0,0,14.48285,4.364773,4.364773,1.669948,1.669948,1.783989,1.783989,0,0,0.3199053,0,1.877497,4.510393,0,2.244182,9.195195,11.13755,9.400067,4.669465,6.959897,0,8.080472,19.25454,8.080472,0,0,6.692495,0,0,4.934289,32.59775,19.25454,12.61906,11.25,28.76375,28.76375,15.59416,32.59775,7.177471,15.59416,12.20829,17.73522,0,0,0,3.517933,7.858089,7.858089,0,0,0.3199053,0,0,0.5262049,0.6538585,0,0,0,0,0,23.33029,15.67567,15.67567,13.92217,0.7222926,0,12.20641,2.16582,3.496882,4.03836,13.14403,15.33592,4.080238,13.14403,4.607176,4.607176,2.209547,4.607176,2.209547,2.209547,6.959897,0,7.843244,0,0,0,0,0,0,2.235544,6.692495,36.61593,9.23442,24.64853,24.64853,21.60659,0,15.67567,8.921511,0,0,7.843244,0,0,0.04880946,0,0,0.04880946,0,0,0,21.60659,2.235544
2006-04-02,73.36747,0,79.94131,79.94131,13.53852,13.53852,13.73751,9.848301,0,0,0,4.357718,4.455677,0,0,0,0,2.243658,28.70061,2.273445,5.250579,8.691257,8.691257,14.02757,14.02757,7.278673,7.278673,34.70362,20.45114,1.457347,0,0,0,0,0,0,0,0,0,1.379439,0,0.6590456,0,0.6590456,0,0,2.11342,0,0,3.016819,18.56309,0,13.07701,22.5,9.950485,9.950485,44.18346,18.56309,11.25675,44.18346,0,0,0,0,0,2.317697,0,0,0,0,1.457347,1.717392,0,0,0,0,0,0,0,0,0.7831724,2.411641,2.411641,4.354803,0,0,6.921161,0,0,0,1.136623,3.725215,0,1.136623,0,0,4.357718,0,4.357718,4.357718,1.379439,0,0,0,0,0,0,0,1.352234,6.919539,2.11342,0,0,0,0,0,0,2.411641,2.830086,10.57479,10.57479,0,0,0,0,0,0,0,0,0,0,0,6.919539
2006-04-03,0,0,1.370422,1.370422,0,0,0,10.25303,0.4732175,0.4732175,0.06335067,6.199007,7.115268,0.1007211,0.4732175,0,0.06335067,0.2438759,0,1.442293,0.7000772,28.17958,28.17958,13.99046,13.99046,26.72415,26.72415,40.64847,16.99225,2.203792,0,1.651293,0.6894868,0,1.739241,0,0,0,0,38.21673,0,21.83447,48.13636,21.83447,1.051305,1.051305,43.04331,0,0,1.099349,24.02485,48.13636,0.1017667,0,1.087705,1.087705,0.6330963,24.02485,0,0.6330963,0,0.3126401,0,0,0.9052963,0.2483247,0.7346994,0.7346994,0,0,2.203792,3.35101,4.205937,0,0,0,0,0,0,0,5.935622,0,0,0.1319637,3.139195,0,0,0,2.214692,0,0.08743258,0.462253,1.494172,0.08743258,4.889825,4.889825,6.199007,4.889825,6.199007,6.199007,38.21673,0,0,0,0,2.738691,0.8517268,2.738691,0,2.395225,43.04331,1.201119,6.36294,1.798069,1.798069,0,0,0,0,0,0,0,0,0.1848166,0,9.235643,9.235643,0,7.840267,1.051305,1.033805,0,2.395225
2006-04-04,1.266365,18.71776,16.77729,16.77729,0,0,0,14.66003,10.31614,10.31614,17.92824,13.16522,10.91468,9.719589,10.31614,0.06631059,17.92824,3.219162,29.47841,25.52125,45.63628,64.32297,64.32297,57.96576,57.96576,60.01338,60.01338,67.32402,53.764,1.528437,6.591403,2.307286,2.097189,6.591403,1.935607,2.799654,3.236091,2.680886,3.241158,9.123108,34.83022,15.44459,13.57692,15.44459,7.635796,7.635796,40.92989,4.187003,25.77407,21.68019,11.92601,13.57692,21.47276,2.97,2.537978,2.537978,11.42906,11.92601,7.538926,11.42906,4.232207,21.40164,19.76099,19.76099,25.62382,17.34134,32.90176,32.90176,16.77248,19.76099,1.528437,1.172853,0.5216666,0,0,0,0,0,0,7.498013,23.04176,22.02209,22.02209,2.47432,6.639536,18.71776,2.768464,5.271032,7.634859,5.14517,51.64351,56.15014,40.65871,51.64351,28.46274,28.46274,13.16522,28.46274,13.16522,13.16522,9.123108,3.595509,5.686352,4.215153,4.215153,0.2250979,1.555327,0.2250979,10.49234,16.68674,40.92989,9.135784,7.015549,6.780217,6.780217,12.00366,34.83022,22.02209,52.01968,0,0,5.686352,3.595509,0.06160552,5.954754,8.056013,8.056013,5.954754,11.78306,7.635796,13.43946,12.00366,16.68674
2006-04-05,0,0,0,0,8.398891,8.398891,4.394295,0,0,0,0,0,0,0,0,0,0,0,0,15.98745,0,0,0,0,0,0,0,0,0,3.341233,14.93437,9.568451,3.763449,14.93437,6.788651,1.335615,5.582257,2.57908,0.7416208,3.699404,0,4.441394,3.914385,4.441394,1.49396,1.49396,0,10.81642,0,9.536217,0,3.914385,0,0,0,0,0,0,0,0,6.022756,13.95512,12.01359,12.01359,7.16365,0,13.25653,13.25653,15.78362,12.01359,3.341233,0,2.673542,6.40216,5.267194,0,0,0,0,0,17.72443,16.97669,16.97669,1.154683,0.2778049,0,0,0,4.69165,3.499912,5.100234,12.07296,5.402005,5.100234,0,0,0,0,0,0,3.699404,0,0,0,0,0,0,0,10.71771,14.95685,0,23.18524,9.658616,27.60785,27.60785,15.53681,0,16.97669,17.97779,0,0,0,0,0,0,0,0,0,0,1.49396,0,15.53681,14.95685
2006-04-06,0,1.673313,0,0,0,0,0,0,0.3154783,0.3154783,0,2.056106,0.7944231,2.618749,0.3154783,0,0,0,0,4.864682,0,2.412111,2.412111,11.72675,11.72675,8.134989,8.134989,0,0,1.172986,0,1.787015,0.6894868,0,2.244182,0,2.076492,0.2036116,0.3296093,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20565,0,3.3034,3.3034,0,0,1.03273,0,10.02707,11.39715,10.03408,10.03408,4.093514,0,20.76324,20.76324,24.07478,10.03408,1.172986,1.59173,3.684271,2.455623,0,4.171167,4.171167,4.171167,4.171167,4.498807,0,0,0,2.078429,5.556097,1.673313,4.026857,6.210424,48.60666,8.316031,5.21681,7.532004,1.83898,5.21681,5.313798,5.313798,2.056106,5.313798,2.056106,2.056106,0,0,0.5882433,0,0,0,0,0,17.27855,25.30955,0,17.25244,26.75698,14.42201,14.42201,26.18157,0,0,3.045712,0,0,0.5882433,0,27.04483,28.11425,6.358497,6.358497,28.11425,6.072807,0,2.465227,26.18157,25.30955
2006-04-07,42.56621,11.90776,84.63396,84.63396,16.67243,16.67243,34.25844,5.216452,0,0,6.081664,4.081524,14.3687,0,0,0,6.081664,0,0,6.306975,0,28.25616,28.25616,30.87549,30.87549,33.39627,33.39627,37.59983,29.71964,0,6.130466,0,5.688266,6.130466,0,3.518831,0,4.445519,7.388742,8.213932,1.920917,3.667732,2.292207,3.667732,10.20873,10.20873,14.15991,10.81642,11.96653,9.945277,1.866679,2.292207,0,13.86,0.6042805,0.6042805,0,1.866679,0,0,5.729757,14.63724,0,0,8.068946,0,7.602542,7.602542,3.993447,0,0,0,0,0,1.561995,0,0,0,0,0,26.75152,15.92953,15.92953,1.682538,2.805829,11.90776,42.65952,35.40985,12.15166,36.43498,0,8.945953,0,0,0,0,4.081524,0,4.081524,4.081524,8.213932,0,0,0,0,0,0,0,0,0.2129089,14.15991,1.63789,7.08081,0.1872988,0.1872988,4.620276,1.920917,15.92953,2.560555,0,0,0,0,0,0,4.689751,4.689751,0,0,10.20873,3.419508,4.620276,0.2129089
2006-04-08,60.54042,32.221,42.89837,42.89837,10.09121,10.09121,83.91824,12.45653,8.202436,8.202436,11.05469,9.758833,16.64835,12.23762,8.202436,10.54338,11.05469,4.292216,6.689032,5.255812,12.86392,23.39365,23.39365,12.69161,12.69161,49.70192,49.70192,12.34697,54.67071,0.924171,7.513278,0.8821976,0,7.513278,2.328339,3.72431,9.276794,0,0,19.97052,26.56665,15.01478,5.607092,15.01478,8.797765,8.797765,24.12821,11.77594,31.0042,4.755325,1.140748,5.607092,0.4579499,3.96,0,0,0,1.140748,0,0,2.441658,13.21615,13.10574,13.10574,15.11451,8.029165,21.14656,21.14656,19.24461,13.10574,0.924171,2.932133,3.064792,1.797867,0.07265095,14.29011,14.29011,14.29011,14.29011,22.30659,8.367579,6.758942,6.758942,0,3.250317,32.221,0,8.898129,1.049065,0,5.712262,19.11552,2.183789,5.712262,1.469774,1.469774,9.758833,1.469774,9.758833,9.758833,19.97052,16.45637,3.235338,37.33422,37.33422,27.61201,3.888318,27.61201,18.98136,20.14651,24.12821,6.478763,18.43621,1.53585,1.53585,0,26.56665,6.758942,7.492991,12.97583,12.97583,3.235338,16.45637,26.7368,16.30236,13.40751,13.40751,16.30236,33.98959,8.797765,20.51705,0,20.14651
2006-04-09,28.06429,0,14.20256,14.20256,12.4103,12.4103,36.73289,0,0,0,0,8.285802,16.89013,0,0,0,0,1.951007,0,4.7669,0,11.9074,11.9074,4.193426,4.193426,10.34713,10.34713,0,18.30193,0.4265404,14.21992,10.49589,8.388757,14.21992,2.412496,41.73797,14.42757,49.7491,65.53731,6.050721,1.739699,0,0,0,15.82491,15.82491,10.39098,13.57868,11.17155,1.559542,0,0,0,0,3.142259,3.142259,0,0,0,0,3.939208,4.746446,0,0,0,1.696885,1.245795,1.245795,1.255083,0,0.4265404,0,2.249688,0.964709,3.523571,9.694101,9.694101,9.694101,9.694101,20.94757,6.595136,1.967392,1.967392,0,6.083927,0,0,2.244103,0,0,0,1.930586,0,0,2.543839,2.543839,8.285802,2.543839,8.285802,8.285802,6.050721,5.854226,0,0,0,0,0.6295372,0,12.89631,2.741202,10.39098,0,0,1.273632,1.273632,2.536622,1.739699,1.967392,1.266801,26.15601,26.15601,0,5.854226,0,0,10.7893,10.7893,0,11.32987,15.82491,0,2.536622,2.741202
2006-04-10,26.63452,5.798224,9.966708,9.966708,10.34192,10.34192,40.78588,8.814004,7.792315,7.792315,2.407326,14.17793,26.14688,56.40383,7.792315,0,2.407326,0,0,0.1222282,0.1312645,32.54436,32.54436,36.66464,36.66464,41.56694,41.56694,9.755631,12.92888,27.76067,21.04179,12.8258,2.154646,21.04179,17.08384,60.28246,23.35379,8.517751,39.85525,8.8723,5.509046,2.005791,6.41818,2.005791,39.14729,39.14729,36.42126,18.69613,8.702934,15.69769,32.978,6.41818,0,0,0,0,8.863349,32.978,0,8.863349,20.31459,25.26701,7.030681,7.030681,1.062739,0,34.14755,34.14755,23.12396,7.030681,27.76067,21.44646,54.48156,6.139058,5.666774,37.77224,37.77224,37.77224,37.77224,14.43367,11.83002,4.855015,4.855015,0,3.694804,5.798224,0,11.2988,0,0,15.24241,6.797838,12.41312,15.24241,11.1081,11.1081,14.17793,11.1081,14.17793,14.17793,8.8723,3.733798,0,0.04301177,0.04301177,0,0,0,38.93934,45.05685,36.42126,14.66821,15.66262,9.177643,9.177643,0,5.509046,4.855015,1.913677,10.77914,10.77914,0,3.733798,0,7.955942,45.40139,45.40139,7.955942,3.127043,39.14729,18.13135,0,45.05685
2006-04-11,0,27.04541,0,0,0,0,0,1.394052,2.492279,2.492279,4.466222,73.89708,33.74571,3.223076,2.492279,5.967953,4.466222,4.292216,0,10.09605,2.100232,0,0,0.7793092,0.7793092,2.390545,2.390545,0,14.47363,6.504743,12.19179,5.428908,15.57091,12.19179,5.862926,14.76882,0.7281204,0.03393526,17.93624,21.50671,25.62431,5.014478,1.86903,5.014478,5.809844,5.809844,4.015497,5.786205,17.40587,14.5472,0,1.86903,2.696816,0,2.135124,2.135124,8.363536,0,1.652368,8.363536,0.6511087,9.038141,11.09209,11.09209,21.72711,0,31.49625,31.49625,23.39019,11.09209,6.504743,33.34254,35.27771,33.32631,23.03035,3.900813,3.900813,3.900813,3.900813,0,1.07171,11.58222,11.58222,1.880483,9.056438,27.04541,0,0.05218844,7.693141,3.469998,0,0,6.580102,0,17.01546,17.01546,73.89708,17.01546,73.89708,73.89708,21.50671,0,0,24.17262,24.17262,23.52273,24.36679,23.52273,12.79614,20.38603,4.015497,4.658886,16.34786,9.439859,9.439859,1.585389,25.62431,11.58222,0,0,0,0,0,0,0,0,0,0,0,5.809844,0,1.585389,20.38603
2006-04-12,0,1.167428,3.737515,3.737515,0,0,0,8.634127,11.79889,11.79889,16.78793,10.03503,8.462334,10.02175,11.79889,0,16.78793,0,0,8.262626,0,0.804037,0.804037,0,0,0,0,8.028072,0.2686521,7.428913,12.39921,4.727674,7.613083,12.39921,5.610456,1.027396,8.198097,4.64913,0.7416208,0.2194562,0,0,4.090708,0,15.32692,15.32692,1.197604,9.507985,0,8.871493,36.15826,4.090708,0,0.09,3.424256,3.424256,57.1786,36.15826,5.680014,57.1786,10.61307,21.9985,19.89751,19.89751,19.40483,0.5380368,13.70374,13.70374,15.97379,19.89751,7.428913,5.906155,18.84521,5.349751,5.303519,15.02393,15.02393,15.02393,15.02393,0,4.039521,3.966516,3.966516,9.072507,0.8611951,1.167428,3.020143,11.2988,2.593521,13.16206,1.544642,3.42611,5.71808,1.544642,9.044764,9.044764,10.03503,9.044764,10.03503,10.03503,0.2194562,0,0,6.537789,6.537789,10.65463,3.258781,10.65463,10.69267,17.61821,1.197604,24.27716,2.936741,8.990343,8.990343,17.66576,0,3.966516,5.013296,1.532579,1.532579,0,0,0,0,7.192869,7.192869,0,0,15.32692,0.1590469,17.66576,17.61821
2006-04-13,8.619453,1.011771,4.775714,4.775714,64.80937,64.80937,21.97148,23.74385,44.00923,44.00923,16.85128,38.72845,34.54013,46.7346,44.00923,7.692029,16.85128,7.560153,35.46743,19.38539,32.29106,31.77861,31.77861,21.04135,21.04135,18.94596,18.94596,2.388098,25.01823,8.637444,25.42069,12.96152,14.10575,25.42069,7.546063,2.928079,1.510176,14.76184,3.021419,7.555563,15.62104,23.03794,17.10339,23.03794,21.82841,21.82841,27.82669,23.58096,3.807534,8.104506,6.567945,17.10339,12.72083,0,0.2417122,0.2417122,16.927,6.567945,8.726565,16.927,14.71506,8.753923,17.13302,17.13302,1.574428,1.324398,15.26897,15.26897,16.46821,17.13302,8.637444,3.057796,11.18323,0.3946537,0,0,0,0,0,3.889594,0,0,0,0.1319637,1.472366,1.011771,0,2.948647,0.6702356,0,12.18227,0,28.53293,12.18227,53.78807,53.78807,38.72845,53.78807,38.72845,38.72845,7.555563,6.269093,3.235338,22.32311,22.32311,33.68965,18.33064,33.68965,11.29366,6.99938,27.82669,22.78487,4.24196,16.81943,16.81943,26.67983,15.62104,0,14.79731,6.743347,6.743347,3.235338,6.269093,22.73244,3.465472,7.538127,7.538127,3.465472,7.387073,21.82841,20.03991,26.67983,6.99938
2006-04-14,58.45705,4.47514,41.81865,41.81865,71.26523,71.26523,11.26305,16.72862,72.49693,72.49693,70.98443,31.05641,4.939239,15.51105,72.49693,19.16376,70.98443,6.974851,16.6448,4.522443,32.24731,4.747647,4.747647,5.232505,5.232505,3.710696,3.710696,15.44642,34.62254,16.59953,10.04843,0,0,10.04843,12.25885,8.476017,0,4.750937,1.126165,4.514527,0,0,1.26953,0,9.627742,9.627742,7.8901,6.280503,0,19.22583,1.175316,1.26953,0,0,0,0,0,1.175316,0,0,116.8089,39.16528,39.14656,39.14656,47.7839,3.228221,39.41822,39.41822,29.74167,39.14656,16.59953,0,0,0,0,0,0,0,0,1.64019,12.98417,19.51525,19.51525,0,0,4.47514,3.680799,9.785333,0,0,25.93833,51.28288,19.74031,25.93833,34.45489,34.45489,31.05641,34.45489,31.05641,31.05641,4.514527,10.00289,17.8924,7.785131,7.785131,1.388104,3.814255,1.388104,7.963159,5.242882,7.8901,0.9099387,0,4.083114,4.083114,21.06303,0,19.51525,14.2852,21.60936,21.60936,17.8924,10.00289,0,0,0,0,0,0,9.627742,0,21.06303,5.242882
2006-04-15,0,0,0,0,0,0,0,1.124235,2.271444,2.271444,1.108637,4.572535,6.113604,0,2.271444,8.487756,1.108637,21.75373,6.455694,3.764628,1.093871,22.9342,22.9342,82.05013,82.05013,7.278674,7.278674,0,0,2.026067,0.7144529,0.9274385,0.02872862,0.7144529,1.795346,0,0.7281204,0,0,23.60722,9.314636,19.6281,8.181417,19.6281,6.72282,6.72282,16.13243,0.7269102,0,4.550796,2.419769,8.181417,0,0,0,0,3.065519,2.419769,0,3.065519,5.794868,0,0,0,0,0,1.724946,1.724946,0,0,2.026067,1.340404,2.184479,52.62049,80.35196,24.71803,24.71803,24.71803,24.71803,0.4217632,11.95368,11.64569,11.64569,1.913474,7.167365,0,0,0.234848,2.943209,0,0.8160374,0,1.83898,0.8160374,2.232926,2.232926,4.572535,2.232926,4.572535,4.572535,23.60722,2.212621,0,0,0,13.61842,16.66422,13.61842,0,0,16.13243,0,0,0,0,0,9.314636,11.64569,8.517213,5.05751,5.05751,0,2.212621,20.39143,2.538092,1.409802,1.409802,2.538092,0,6.72282,0.6361877,0,0
2006-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.520172,0,0,0,0,0,0,0,0,0,5.616116,9.403122,27.0993,12.52568,9.403122,22.1052,12.86814,11.19148,6.278024,6.152707,33.79625,5.617777,99.85974,39.07332,99.85974,5.699181,5.699181,3.205353,12.3284,0,3.323615,10.57785,39.07332,0,4.86,0,0,28.38937,10.57785,4.492374,28.38937,7.748194,0,0,0,0,0,0,0,0,0,5.616116,5.529166,3.619062,3.902687,0,0,0,0,0,0,0,0.6346424,0.6346424,0,0,0,6.858241,7.567324,0,0,2.389824,0,0,2.389824,0,0,0,0,0,0,33.79625,0,0,0,0,0,0,0,0,0,3.205353,0,0,0,0,1.404202,5.617777,0.6346424,5.094156,0,0,0,0,3.388304,0,2.186632,2.186632,0,0,5.699181,0,1.404202,0
2006-04-17,0,0,0,0,0,0,0,0,0.8517914,0.8517914,0,8.930253,20.10236,0,0.8517914,3.31553,0,4.828743,0,2.737912,0,1.722936,1.722936,1.892608,1.892608,13.37992,13.37992,2.083234,0,19.62086,16.1789,39.58579,25.74084,16.1789,26.14472,88.68996,63.80492,39.2631,78.94141,11.69388,2.537061,5.157748,0.1057942,5.157748,0,0,5.741456,2.442418,0,2.73559,0,0.1057942,1.730033,0,0,0,0,0,7.280744,0,8.496968,95.21313,11.53578,11.53578,7.242371,7.905003,45.51942,45.51942,25.90035,11.53578,19.62086,19.31019,7.401146,6.40216,2.252179,2.433181,2.433181,2.433181,2.433181,0,0,0,0,0,1.666829,0,0,0,0,0,0.7286048,4.323424,0,0.7286048,2.006807,2.006807,8.930253,2.006807,8.930253,8.930253,11.69388,0,0,0,0,0,0,0,59.19782,36.99292,5.741456,19.47269,15.82577,18.13052,18.13052,14.04202,2.537061,0,2.129303,0,0,0,0,0,0,0,0,0,0,0,0,14.04202,36.99292
2006-04-18,0,0,0.04152795,0.04152795,0,0,0,0,3.596453,3.596453,11.75155,27.1897,13.53973,0.352524,3.596453,3.249219,11.75155,9.51116,0,11.26944,0,3.024711,3.024711,0.03710996,0.03710996,0,0,1.371886,0.9067009,21.64693,37.42811,94.19155,82.33621,37.42811,54.44947,19.08388,43.33665,6.210153,4.751867,35.08164,8.082351,3.553115,0,3.553115,13.00299,13.00299,23.5294,16.83524,16.1088,12.9621,0,0,0,0,0.04028536,0.04028536,0,0,0.6712743,0,0,0,0,0,0,3.559321,0,0,0,0,21.64693,2.261931,9.846458,0,0,1.660743,1.660743,1.660743,1.660743,21.88483,1.07171,2.062588,2.062588,1.05571,0,0,0,0,0,0,17.51566,4.350616,41.20466,17.51566,47.08929,47.08929,27.1897,47.08929,27.1897,27.1897,35.08164,6.361284,0,0,0,1.988365,48.36327,1.988365,26.24336,7.318744,23.5294,17.87119,0,27.53292,27.53292,3.351965,8.082351,2.062588,21.4817,7.305292,7.305292,0,6.361284,14.04606,0,0,0,0,0,13.00299,5.566642,3.351965,7.318744
